asof_date,universe_count,price_eligible_count,missing_price_count,coverage_pct,coverage_quality,advances,declines,unchanged,net_advances,advance_decline_ratio,pct_advancing,pct_declining,cumulative_ad_line,point_in_time_reconstructed,membership_source,membership_quality,cross_validated,pit_perfect,price_source,price_quality,price_pit_perfect,research_only,decision_engine_ready,trading_signal,forecast,record_id
2020-05-01,505,440,65,87.1287,LIMITED,19,420,1,-401,0.045238,4.318182,95.454545,9736.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200501
2020-05-04,505,440,65,87.1287,LIMITED,216,224,0,-8,0.964286,49.090909,50.909091,9728.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200504
2020-05-05,505,440,65,87.1287,LIMITED,294,145,1,149,2.027586,66.818182,32.954545,9877.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200505
2020-05-06,505,440,65,87.1287,LIMITED,104,333,3,-229,0.312312,23.636364,75.681818,9648.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200506
2020-05-07,505,440,65,87.1287,LIMITED,340,99,1,241,3.434343,77.272727,22.5,9889.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200507
2020-05-08,505,440,65,87.1287,LIMITED,395,45,0,350,8.777778,89.772727,10.227273,10239.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200508
2020-05-11,505,440,65,87.1287,LIMITED,136,304,0,-168,0.447368,30.909091,69.090909,10071.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200511
2020-05-12,505,441,64,87.3267,LIMITED,34,407,0,-373,0.083538,7.709751,92.290249,9698.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200512
2020-05-13,505,441,64,87.3267,LIMITED,46,394,1,-348,0.116751,10.430839,89.342404,9350.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200513
2020-05-14,505,441,64,87.3267,LIMITED,339,102,0,237,3.323529,76.870748,23.129252,9587.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200514
2020-05-15,505,441,64,87.3267,LIMITED,244,194,3,50,1.257732,55.328798,43.99093,9637.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200515
2020-05-18,505,441,64,87.3267,LIMITED,410,31,0,379,13.225806,92.970522,7.029478,10016.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200518
2020-05-19,505,441,64,87.3267,LIMITED,88,352,1,-264,0.25,19.954649,79.818594,9752.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200519
2020-05-20,505,441,64,87.3267,LIMITED,366,75,0,291,4.88,82.993197,17.006803,10043.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200520
2020-05-21,505,441,64,87.3267,LIMITED,131,306,4,-175,0.428105,29.705215,69.387755,9868.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200521
2020-05-22,505,441,64,87.3267,LIMITED,245,196,0,49,1.25,55.555556,44.444444,9917.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200522
2020-05-26,505,441,64,87.3267,LIMITED,353,88,0,265,4.011364,80.045351,19.954649,10182.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200526
2020-05-27,505,441,64,87.3267,LIMITED,378,63,0,315,6.0,85.714286,14.285714,10497.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200527
2020-05-28,505,441,64,87.3267,LIMITED,184,256,1,-72,0.71875,41.723356,58.049887,10425.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200528
2020-05-29,505,441,64,87.3267,LIMITED,221,220,0,1,1.004545,50.113379,49.886621,10426.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200529
2020-06-01,505,441,64,87.3267,LIMITED,301,138,2,163,2.181159,68.253968,31.292517,10589.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200601
2020-06-02,505,441,64,87.3267,LIMITED,349,92,0,257,3.793478,79.138322,20.861678,10846.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200602
2020-06-03,505,441,64,87.3267,LIMITED,362,78,1,284,4.641026,82.086168,17.687075,11130.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200603
2020-06-04,505,441,64,87.3267,LIMITED,206,235,0,-29,0.876596,46.712018,53.287982,11101.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200604
2020-06-05,505,441,64,87.3267,LIMITED,404,36,1,368,11.222222,91.609977,8.163265,11469.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200605
2020-06-08,505,441,64,87.3267,LIMITED,342,97,2,245,3.525773,77.55102,21.995465,11714.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200608
2020-06-09,505,441,64,87.3267,LIMITED,56,385,0,-329,0.145455,12.698413,87.301587,11385.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200609
2020-06-10,505,441,64,87.3267,LIMITED,96,344,1,-248,0.27907,21.768707,78.004535,11137.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200610
2020-06-11,505,441,64,87.3267,LIMITED,1,440,0,-439,0.002273,0.226757,99.773243,10698.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200611
2020-06-12,505,441,64,87.3267,LIMITED,358,83,0,275,4.313253,81.179138,18.820862,10973.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200612
2020-06-15,505,441,64,87.3267,LIMITED,347,93,1,254,3.731183,78.684807,21.088435,11227.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200615
2020-06-16,505,441,64,87.3267,LIMITED,413,28,0,385,14.75,93.650794,6.349206,11612.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200616
2020-06-17,505,441,64,87.3267,LIMITED,138,301,2,-163,0.458472,31.292517,68.253968,11449.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200617
2020-06-18,505,441,64,87.3267,LIMITED,197,239,5,-42,0.824268,44.671202,54.195011,11407.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200618
2020-06-19,505,441,64,87.3267,LIMITED,121,317,3,-196,0.381703,27.437642,71.882086,11211.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200619
2020-06-22,505,443,62,87.7228,LIMITED,240,201,2,39,1.19403,54.176072,45.37246,11250.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200622
2020-06-23,505,443,62,87.7228,LIMITED,224,219,0,5,1.022831,50.564334,49.435666,11255.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200623
2020-06-24,505,443,62,87.7228,LIMITED,16,426,1,-410,0.037559,3.611738,96.162528,10845.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200624
2020-06-25,505,443,62,87.7228,LIMITED,338,103,2,235,3.281553,76.297968,23.250564,11080.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200625
2020-06-26,505,443,62,87.7228,LIMITED,50,393,0,-343,0.127226,11.286682,88.713318,10737.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200626
2020-06-29,505,443,62,87.7228,LIMITED,398,44,1,354,9.045455,89.841986,9.93228,11091.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200629
2020-06-30,505,443,62,87.7228,LIMITED,380,60,3,320,6.333333,85.778781,13.544018,11411.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200630
2020-07-01,505,443,62,87.7228,LIMITED,190,253,0,-63,0.750988,42.889391,57.110609,11348.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200701
2020-07-02,505,443,62,87.7228,LIMITED,318,123,2,195,2.585366,71.783296,27.765237,11543.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200702
2020-07-06,505,443,62,87.7228,LIMITED,359,80,4,279,4.4875,81.038375,18.058691,11822.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200706
2020-07-07,505,443,62,87.7228,LIMITED,66,375,2,-309,0.176,14.89842,84.650113,11513.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200707
2020-07-08,505,443,62,87.7228,LIMITED,259,181,3,78,1.430939,58.465011,40.857788,11591.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200708
2020-07-09,505,443,62,87.7228,LIMITED,99,344,0,-245,0.287791,22.34763,77.65237,11346.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200709
2020-07-10,505,443,62,87.7228,LIMITED,350,93,0,257,3.763441,79.006772,20.993228,11603.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200710
2020-07-13,505,443,62,87.7228,LIMITED,198,244,1,-46,0.811475,44.69526,55.079007,11557.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200713
2020-07-14,505,443,62,87.7228,LIMITED,383,59,1,324,6.491525,86.455982,13.318284,11881.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200714
2020-07-15,505,443,62,87.7228,LIMITED,369,73,1,296,5.054795,83.295711,16.478555,12177.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200715
2020-07-16,505,443,62,87.7228,LIMITED,212,228,3,-16,0.929825,47.85553,51.467269,12161.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200716
2020-07-17,505,443,62,87.7228,LIMITED,266,177,0,89,1.502825,60.045147,39.954853,12250.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200717
2020-07-20,505,443,62,87.7228,LIMITED,155,286,2,-131,0.541958,34.988713,64.559819,12119.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200720
2020-07-21,505,443,62,87.7228,LIMITED,323,117,3,206,2.760684,72.911964,26.410835,12325.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200721
2020-07-22,505,443,62,87.7228,LIMITED,331,109,3,222,3.036697,74.717833,24.604966,12547.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200722
2020-07-23,505,443,62,87.7228,LIMITED,192,250,1,-58,0.768,43.340858,56.433409,12489.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200723
2020-07-24,505,443,62,87.7228,LIMITED,100,340,3,-240,0.294118,22.573363,76.749436,12249.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200724
2020-07-27,505,443,62,87.7228,LIMITED,268,172,3,96,1.55814,60.496614,38.826185,12345.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200727
2020-07-28,505,443,62,87.7228,LIMITED,148,294,1,-146,0.503401,33.408578,66.365688,12199.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200728
2020-07-29,505,443,62,87.7228,LIMITED,372,71,0,301,5.239437,83.972912,16.027088,12500.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200729
2020-07-30,505,443,62,87.7228,LIMITED,119,322,2,-203,0.369565,26.862302,72.68623,12297.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200730
2020-07-31,505,443,62,87.7228,LIMITED,202,238,3,-36,0.848739,45.598194,53.724605,12261.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200731
2020-08-03,505,443,62,87.7228,LIMITED,245,195,3,50,1.25641,55.30474,44.018059,12311.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200803
2020-08-04,505,443,62,87.7228,LIMITED,263,178,2,85,1.477528,59.367946,40.180587,12396.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200804
2020-08-05,505,443,62,87.7228,LIMITED,283,158,2,125,1.791139,63.882619,35.665914,12521.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200805
2020-08-06,505,443,62,87.7228,LIMITED,216,226,1,-10,0.955752,48.758465,51.015801,12511.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200806
2020-08-07,505,443,62,87.7228,LIMITED,319,123,1,196,2.593496,72.009029,27.765237,12707.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200807
2020-08-10,505,443,62,87.7228,LIMITED,305,137,1,168,2.226277,68.848758,30.925508,12875.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200810
2020-08-11,505,443,62,87.7228,LIMITED,203,238,2,-35,0.852941,45.823928,53.724605,12840.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200811
2020-08-12,505,443,62,87.7228,LIMITED,306,137,0,169,2.233577,69.074492,30.925508,13009.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200812
2020-08-13,505,443,62,87.7228,LIMITED,152,291,0,-139,0.522337,34.311512,65.688488,12870.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200813
2020-08-14,505,443,62,87.7228,LIMITED,228,211,4,17,1.080569,51.467269,47.629797,12887.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200814
2020-08-17,505,443,62,87.7228,LIMITED,217,224,2,-7,0.96875,48.984199,50.564334,12880.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200817
2020-08-18,505,443,62,87.7228,LIMITED,147,294,2,-147,0.5,33.182844,66.365688,12733.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200818
2020-08-19,505,443,62,87.7228,LIMITED,135,303,5,-168,0.445545,30.474041,68.397291,12565.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200819
2020-08-20,505,443,62,87.7228,LIMITED,138,299,6,-161,0.461538,31.151242,67.494357,12404.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200820
2020-08-21,505,443,62,87.7228,LIMITED,197,244,2,-47,0.807377,44.469526,55.079007,12357.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200821
2020-08-24,505,443,62,87.7228,LIMITED,361,81,1,280,4.45679,81.489842,18.284424,12637.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200824
2020-08-25,505,443,62,87.7228,LIMITED,206,233,4,-27,0.88412,46.501129,52.595937,12610.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200825
2020-08-26,505,443,62,87.7228,LIMITED,197,243,3,-46,0.8107,44.469526,54.853273,12564.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200826
2020-08-27,505,443,62,87.7228,LIMITED,276,165,2,111,1.672727,62.302483,37.24605,12675.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200827
2020-08-28,505,443,62,87.7228,LIMITED,337,105,1,232,3.209524,76.072235,23.702032,12907.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200828
2020-08-31,505,443,62,87.7228,LIMITED,122,320,1,-198,0.38125,27.539503,72.234763,12709.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200831
2020-09-01,505,443,62,87.7228,LIMITED,266,177,0,89,1.502825,60.045147,39.954853,12798.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200901
2020-09-02,505,443,62,87.7228,LIMITED,410,32,1,378,12.8125,92.55079,7.223476,13176.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200902
2020-09-03,505,443,62,87.7228,LIMITED,50,392,1,-342,0.127551,11.286682,88.487585,12834.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200903
2020-09-04,505,443,62,87.7228,LIMITED,171,268,4,-97,0.63806,38.600451,60.496614,12737.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200904
2020-09-08,505,443,62,87.7228,LIMITED,46,396,1,-350,0.116162,10.383747,89.390519,12387.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200908
2020-09-09,505,443,62,87.7228,LIMITED,353,88,2,265,4.011364,79.683973,19.86456,12652.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20200909
